,x,y,z,vx,vy,vz
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,4167,0,0,0,0
27,0,2319,0,0,0,0
28,0,634,0,0,0,0
29,0,437,0,0,0,0
30,0,253,475,0,0,0
31,0,1431,4598,0,0,0
32,0,495,1704,0,0,0
33,0,281,2797,0,0,0
34,0,466,1014,0,0,0
35,0,293,707,0,0,0
36,0,322,750,0,0,0
37,0,515,250,0,0,0
38,0,379,224,0,0,0
39,0,576,379,0,0,0
40,0,454,554,0,0,0
41,0,874,646,0,0,0
42,0,1934,538,0,0,0
43,0,1300,592,0,0,0
44,0,1680,579,0,0,0
45,0,1296,809,0,0,0
46,0,1962,912,0,0,0
47,0,3146,1213,0,0,0
48,0,3659,1245,0,0,0
49,0,5124,2137,0,0,0
50,0,4156,2724,0,0,0
51,0,5250,2306,0,0,0
52,116,8410,4175,0,0,0
53,161,5670,3716,0,0,0
54,712,7535,5492,0,0,0
55,474,8647,6197,0,0,0
56,524,7402,5876,0,0,0
57,1666,9274,5834,0,0,0
58,2336,6598,9801,0,0,0
59,6072,9995,13143,0,0,0
60,11702,9129,12241,0,0,0
61,25505,9580,15295,0,0,0
62,43200,11863,16776,0,0,0
63,72703,15826,26567,151847,148845,145268
64,65773,20761,16664,148478,151480,155057
65,37618,12351,12687,0,0,0
66,18636,11995,11802,0,0,0
67,8948,8302,14347,0,0,0
68,2764,9433,16251,0,0,0
69,1355,7761,11520,0,0,0
70,60,8649,9933,0,0,0
71,0,7559,8738,0,0,0
72,0,9179,7782,0,0,0
73,0,8217,7916,0,0,0
74,0,6307,5122,0,0,0
75,0,4969,4912,0,0,0
76,0,4392,3087,0,0,0
77,0,2981,1207,0,0,0
78,0,3289,1859,0,0,0
79,0,2237,2881,0,0,0
80,0,1737,1512,0,0,0
81,0,1749,1008,0,0,0
82,0,1595,1298,0,0,0
83,0,1182,1433,0,0,0
84,0,772,607,0,0,0
85,0,717,1160,0,0,0
86,0,760,439,0,0,0
87,0,569,475,0,0,0
88,0,744,529,0,0,0
89,0,428,335,0,0,0
90,0,611,102,0,0,0
91,0,821,0,0,0,0
92,0,1310,0,0,0,0
93,0,373,0,0,0,0
94,0,3,0,0,0,0
95,0,351,1493,0,0,0
96,0,504,605,0,0,0
97,0,1330,355,0,0,0
98,0,1259,0,0,0,0
99,0,1679,0,0,0,0
100,0,117,0,0,0,0
101,0,0,0,0,0,0
102,0,0,0,0,0,0
103,0,0,0,0,0,0
104,0,0,0,0,0,0
105,0,0,0,0,0,0
106,0,0,0,0,0,0
107,0,0,0,0,0,0
108,0,0,0,0,0,0
109,0,0,0,0,0,0
110,0,0,0,0,0,0
111,0,0,0,0,0,0
112,0,0,0,0,0,0
113,0,0,0,0,0,0
114,0,0,0,0,0,0
115,0,0,0,0,0,0
116,0,0,0,0,0,0
117,0,0,0,0,0,0
118,0,0,0,0,0,0
119,0,0,0,0,0,0
120,0,0,0,0,0,0
121,0,0,0,0,0,0
122,0,0,0,0,0,0
123,0,0,0,0,0,0
124,0,0,0,0,0,0
125,0,0,0,0,0,0
126,0,0,0,0,0,0
127,0,0,0,0,0,0
